,id,name,description,year,rating,votes,movie_length,age_rating,genres,countries
905,5380368,Марокканская мафия: Татта,"Татта — криминальный авторитет. После жесткого столкновения с Папой и неудачной попытки похищения его сестры Татта решает сбежать подальше от бывшего союзника. А заодно и ограбить его, ведь все накопления бандит потерял в огне. Но для этого ему не обойтись без помощи своего брата Отто, которого надо вытащить из венгерской тюрьмы. Придуманный Таттой план, надежный, как швейцарские часы, идет не по сценарию — и теперь вместо мести приходится спасать собственную шкуру.",2023,6.512,1296,65,18,боевик|криминал,Нидерланды
906,843050,Спецотдел WP,"Боевые свиньи – спецподразделение, цель которого – уничтожить нацистов там, где они меньше всего ожидают удара.",2015,3.979,1339,91,18,боевик|драма|военный,США
907,1008755,The Yard. Большая волна,"Сотни лет стихия не перестает притягивать людей, и даже в XXI веке она легко выдергивает их из мегаполисов и влюбляет в себя на всю жизнь. Все очень разными путями приходят к океану, но и сделали волны рулевыми своей судьбы. Главный герой, известный российский серфер Сева Шульгин, готовится к воплощению мечты каждого серфера – прокатиться на одной из самых опасных волн в мире, гавайской волне Джоуз (Челюсти).",2016,6.668,1122,50,6,документальный|приключения|спорт,Россия
908,4510161,Мы были «Детками»,История режиссерского дебюта Ларри Кларка «Детки».,2021,7.94,1166,88,18,документальный,Австралия
909,4910156,Линч/Оз,"Шесть кинокритиков и режиссеров рассуждают о пугающих и притягательных образах Линча, приняв за точку отсчета «Волшебника страны Оз» (1939), одного из любимейших фильмов Линча, и голливудские мифы. Они разбирают его фильмографию на детали, которые часто незаметны и непонятны обычному зрителю.",2022,7.568,1142,108,18,документальный,США
910,45263,Зеленая карета,Варвара Асенкова — великая русская актриса первой половины XIX века. Ее трагическая творческая судьба и ранняя смерть послужили основой для этого фильма.,1967,6.893,1234,101,18,драма|биография,СССР
911,281106,"Потапов, к доске!","История о современных школьниках, о неразлучной дружбе, первой неразделенной любви, бесконечной фантазии и умопомрачительных приключениях. Стремление главного героя Женьки во чтобы-то ни стало добиться симпатии Лены Синицкой, самой красивой девочки школы, рождает фейерверк комедийных событий, в водовороте которых оказывается вся школа, друзья и педагоги…",2007,5.695,1246,97,0,комедия|семейный,Россия
912,44919,Координаты смерти,"Картина рассказывает об американо-вьетнамской войне конца 60-х — начала 70-х гг. прошлого века. По тропе Хо Ши Мина движется караван вьетнамских партизан. Среди них — американская актриса и певица Кэт Френсис, приехавшая во Вьетнам, чтобы рассказать по возвращении на родину правду об этой войне.

В Хайфоне Май, вьетнамская подруга Кэт, знакомит ее со своим мужем сапером Фонгом, который только что возвратился на родину из Советского Союза на торговом судне «Челябинск». Чудом друзьям  удается предотвратить взрыв в Хайфонском порту, который готовили американские спецслужбы.",1986,5.331,1209,78,18,драма|военный,Вьетнам|СССР
913,160907,Комедия ошибок,"Две пары близнецов, некогда разлученных, находят друг друга в финале комедии. Но прежде чем подарить им радость этой встречи, судьба напоследок заставляет всех пройти сквозь череду приключений, порой забавных, а порой драматических…",1978,7.12,1144,125,6,комедия,СССР
914,42298,Три дня Виктора Чернышева,"60-е годы. Окончив десятилетку, Виктор Чернышев, теперь городской житель, не стал утруждать себя продолжением образования и пошел на завод токарем. Он считал вполне нормальным, что ребята с упоением слушали россказни его ровесника Коли, тунеядца, хваставшего победами над женщинами, участвовали в его сомнительных забавах. Лишь один из них, Петр — настоящий труженик, врач, пытался вразумить Колю и остальных.",1967,7.24,1141,102,0,драма,СССР
915,425025,Мой добрый папа,"Элегическое повествование от лица мальчика Пети, который вспоминает о своей счастливой предвоенной жизни в Баку, о папе, композиторе и дирижере, вечно суетящейся маме, о младшем братишке Бобе. Но началась война, и всему нехитрому счастью пришел конец. А папа ушел на фронт и не вернулся. Уходя на фронт, отец десятилетнего Пети велел ему всегда быть добрым к людям, помогать им в трудностях и беде. Не вернулся отец домой, погиб в бою. Но его слова навсегда запали в душу мальчика, стали принципом его жизни.",1970,7.331,1139,67,12,драма,СССР
916,42471,Юрка — сын командира,"Семилетний Юрка — сын пограничника — переезжает с отцом на белорусскую погранзаставу и в первый же день узнает о том, что здесь нет ни одного сверстника. Случайное знакомство с ефрейтором Шахназаровым выливается в трогательную дружбу. Когда старший друг с тяжелой раной, полученной при задержании преступника, попадает в госпиталь, Юрка, не задумываясь, предлагает свою кровь.",1984,6.44,1275,74,6,драма,СССР
917,4624992,Бауманцы Жигули Дубай,"История трёх студентов МГТУ им. Баумана, которым однажды осенью пришла в голову дерзкая затея проехать от Москвы до Дубая на бывалой «девятке».",2020,7.758,2015,-1,12,документальный,Россия
918,1044414,Чистый взгляд,"Марина работает в салоне оптики. Влюбленный в нее Игорь решает совместить покупку очков с предложением руки и сердца. Однако его ждет сюрприз – Марина предлагает расстаться. Почему? Игорь ждет самого страшного: новый мужчина, бытовая усталость, его недостаточная финансовая стабильность, но ответ буквально «убивает» его. Она не любит мужчин в очках. По ее мнению, очки носят те, кто боится глядеть в будущее. Их разговор случайно слышит клиентка Любовь. Ее возмущает этот «офтальмологический расизм».",2017,6.106,1160,22,12,короткометражка,Россия
919,42975,Пиковая дама,"«Тройка, семерка, туз - не выходили из его головы и шевелились на его губах. …Тройка, семерка, туз - преследовали его во сне, принимая все возможные виды… Все мысли его слились в одну, - воспользоваться тайной, которая дорого ему стоила.»",1960,7.736,1145,106,12,мюзикл|драма,СССР
920,571951,Фил Спектор,"История отношений Фила Спектора и адвоката Линды Кенни Баден в тот период, когда он - легенда музыкального бизнеса - был под следствием по делу об убийстве Ланы Кларксон.",2012,6.22,1246,92,18,драма|история,США
921,4921745,Когда приходит любовь,"Дани и Алекс начали встречаться ещё в старшей школе. Но Дани решила следовать за мечтой, и после окончания школы уехала учиться в Лондон. Там она влюбляется в парня по имени Дэнни.",2019,5.904,1249,90,18,мелодрама,Таиланд
922,506470,Странный тип,"Американка Лорен едет с дочерью Эмили в британскую глубинку, чтобы посмотреть на нежданно-негаданно доставшийся ей по наследству от дядьки дом. Визит в провинцию складывается неудачно – тем же вечером сельский полицейский обвиняет Лорен в убийстве местной старушки и, надев на неё наручники, пытается отправить в участок. Рьяно сопротивляясь аресту, Лорен теряет сознание.

На следующий день она со сломанной ногой и огнестрельным ранением просыпается в доме, принадлежащем некоему Ленарду. Случившегося накануне женщина не помнит, но Ленард сообщает, что ночью нашёл её и Эмили в поле. Стараясь казаться заботливым хозяином, он всё же производит впечатление человека неуравновешенного, к тому же просьбы Лорен увидеть дочь остаются без внимания.",2010,4.711,1190,98,18,ужасы|триллер|детектив,Великобритания
923,716959,Кровь искупления,"Куинн Форте имел всё: власть, богатство, брата, боготворивший его, и женщину, которая очень любила его. Преданный кем-то из друзей, в одну ночь он теряет всё. Его отец – глава криминального клана убит, а брат считает, что это вина именно Куинна, который оказывается за решеткой. После освобождения из тюрьмы, герой объединяется со своим бывшим ставленником и близким другом и наносит врагам ответный удар.",2013,4.947,1229,85,18,боевик|триллер|драма|криминал,США
924,710403,Венди и Питер: Остров застывшего времени,"Дети сбежали от родителей на загадочный остров, где время замерло на месте. Одна из них, девочка Венди, должна понять, что для неё важнее — семья или собственная свобода.",2020,5.586,1190,111,12,фэнтези|драма,США
925,713632,Лондон — современный Вавилон,"Лондон нередко называют современным Вавилоном. Он многолик, многонационален и неоднозначен. Этот документальный фильм рассказывает не только о коренных жителях Лондона, но и об истории иммигрантов. Архивные кинопленки начала ХХ века, голоса лондонцев прошлого и настоящего и популярная музыка прошлых лет помогут совершить незабываемое путешествие во времени к сердцу Лондона.",2012,7.112,1228,125,18,документальный|история|музыка,Великобритания
926,708484,Патерно,"Фильм о легендарном американском тренере Джо Патерно, который в 2011 году оказался в центре громкого сексуального скандала, итогом которого стало его увольнение с поста главного тренера Университета штата Пенсильвания. Виновником скандала был помощник Патерно Джерри Сандаски, получивший обвинения в педофилии.",2018,6.231,1263,105,18,драма|криминал|биография|спорт,США
927,551300,Пулбой: Спасайся кто может,"Ветеран войны во Вьетнаме Сал Бандо, который очень скучает по мирной жизни чистильщика бассейнов, возвращается домой. Но он не может смириться с «новой» Калифонией, где только мексиканцы работают в клининговых компаниях. И тогда Бандо  решает вернуть себе законное право заниматься любимым делом и отомстить человеку, который убил его жену и сына.",2011,4.11,1165,86,18,комедия,США
928,5326221,Невеста напрокат,"Группа документалистов из Южной Кореи приехала в Казахстан, чтобы снять передачу про местные свадебные традиции. Но в первый же день продюсер попадает в аварию, и группа не успевает попасть на запланированную свадьбу. Ребята оказываются без денег и без свадьбы, поэтому решают поехать в деревню и сымитировать свадьбу. Дело за малым — осталось найти жениха и невесту.",2023,5.797,1282,82,12,мелодрама,Казахстан|Корея Южная
929,4936396,Андрей Сахаров. По ту сторону окна…,"В основе фильма о великом ученом, мыслителе, правозащитнике — воспоминания его соратников, рассекреченные документы ЦК КПСС и КГБ СССР, хроника, снятая КГБ в городе Горьком, а главное — ожившие рисунки, которые Андрей Дмитриевич оставлял на полях тетрадей с формулами, в письмах детям и внукам, а также просто выдумывая каких-то фантастических персонажей. В некоторых из них мы угадываем его самого, его близких.",2022,7.674,1175,72,18,документальный,Россия
930,843558,Франкенштейн,Лос-Анджелес. Супруги-учёные Виктор и Элизабет Франкенштейны создают существо и называют его Адам.,2015,5.261,1286,89,18,фантастика|драма,США|Германия
931,844573,Кровавая весна,nan,2017,4.784,1217,104,18,ужасы|боевик,Канада
932,899704,Сигналы спасения,"Европа захлебнулась под натиском нацистской волны. Войска Союзников вытеснены с континента. Свободолюбивая Франция дышит лишь силами Сопротивления. Небольшая группа единомышленников, во главе с идейным вдохновителем по имени Жак, под страхом смерти передает тайные радио сообщения, чтобы поддержать моральный дух соотечественников. Выследить непокорных берётся капитан гестапо.",2021,6.706,1272,111,18,триллер|драма|военный,США
933,43265,Примите телеграмму в долг,"Двенадцатилетний Саня Линев, вполне самостоятельный деревенский парнишка, однажды решил сделать своими руками реактивный летательный аппарат. Обратившись за моральной поддержкой к академику Александрову, а заодно и поставив вопрос о топливе, необходимом его детищу, Саня послал в Москву срочную телеграмму и, чтобы запустить производство, изо всех сил начал зарабатывать деньги.",1979,6.931,1181,82,12,драма,СССР
934,44537,Голос,"Фильм снят, идёт процесс озвучивания. Исполнительница главной роли Юля Мартынова неизлечимо больна и ложится в больницу. Можно поручить озвучивание другой актрисе, но Юля, тайком покинув палату, продолжает трудиться в студии. И вот работа завершена. Актриса ушла из жизни, но оставила зрителям свой неповторимый голос...",1982,7.031,1235,92,12,драма,СССР
935,4433887,Гимн великому городу,nan,2015,7.983,1353,49,12,документальный,Россия
936,40845,О любви,"Громкий выстрел разрушает тишину летнего утра. Что побудило расстаться с жизнью молодого человека 15-ти лет? Ответить на этот вопрос пытается герой Александра Абдулова, рассказывающий нам историю своей жизни, в которой были и счастливые, и горькие минуты.

Измена любимой жены и предательство лучшего друга заставили его покинуть семью, когда Володе, которого он ранее считал своим сыном, было всего около пяти...

Последовали годы одиночества, разрубить которые смогло лишь случайное знакомство и несостоявшаяся дуэль. Володя – неизвестно чей сын тем временем вырос. Неловкая интрижка с замужней женщиной, которую мальчик искренне принял за любовь оказалась  для него роковой...",2003,6.41,1155,113,18,мелодрама,Россия
937,4703736,Не в моём вкусе,"Начинающей певице Марсии выпадает уникальный шанс: с ней хочет записать альбом ее кумир Дареджан, экстравагантная звезда и рок-икона 70-х, увидевшая в скромной девушке яркий талант. Однако перед самым выпуском альбома Дареджан внезапно умирает. Марсия оказывается перед необходимостью получить согласие на релиз у ее наследника, уверенного в себе красавца Энтони, который терпеть не мог свою тетку и все ее творчество. Ситуация осложняется, когда Марсия сразу после знакомства ссорится с новым вершителем ее музыкальной судьбы.",2022,6.387,1301,110,18,комедия,Франция
938,5303375,"Italian Best Shorts 6: Дом, милый дом","6 важных мини-историй исследуют тему дома и то, каким разным для каждого из нас он может быть. Некоторые так привыкают к дому, что не могут его покинуть, другие же, напротив, мечтают уехать из родных мест в поисках чего-то большего.",2023,5.991,1262,99,18,драма|мелодрама,Италия
939,1345765,Венецианские тайны,"Марко с радостью узнает, что жена ждет ребенка. Это событие дает ему надежду на новое счастье, после того как он потерял первого сына несколько лет назад. Неожиданно Марко начинает преследовать новая хозяйка квартиры, в которой произошло то несчастье. Она утверждает, что в доме ощущается присутствие его сына. Марко предстоит встретиться со своим страхом лицом к лицу, чтобы разгадать тайну прошлого.",2020,5.98,1259,98,18,драма|триллер,Италия
940,45154,Любовь немолодого человека,"Володя, мужчина лет пятидесяти, едет на юг со своей очаровательной любовницей. При этом говорит жене, что отправляется рыбачить на Соловки. Вскоре жена тоже едет на юг - и не одна.

Случайно увидев неверную жену, первая пара берет ее под наблюдение - и безмятежная любовь героев приобретает авантюрный характер.",1990,5.348,1194,80,0,драма|мелодрама,СССР
941,1098030,Страх номер пять,"Один небольшой городок, расположенный на территории Соединенных Штатов Америки, по праву считается место с самым безопасным сообществом. Из года в года здесь ничего не меняется, и жизнь течет мирно и спокойно. Однако наступает момент, когда городские дети, одержимые желанием мстить, начинают себя плохо вести.",2018,4.063,1386,90,18,ужасы,США
942,1099159,Красивый бандит,Накануне давно ожидаемого выхода на пенсию незадачливый комиссар полиции сталкивается с дерзким похищением картины. Элегантность совершенного преступления вынуждает его начать расследование.,2018,5.482,1176,104,18,драма|комедия,Франция
943,493537,Робин Гуд: Призраки Шервудского леса,"Робин Гуд, продавший свою душу ведьме, погибает в сражении. Его друзья Мэриан и Маленький Джон при попытке оживить Робина с помощью зелья ведьмы все только ухудшают, сотворив живого мертвеца.",2012,2.873,1200,116,18,боевик|детектив|приключения,Германия|США
944,5025649,Реинкарнация. Картины с того света,"После внезапного самоубийства отца, известного художника, Руджа вместе с маленькой дочерью неохотно возвращается в отчий дом, чтобы продать две картины. Женщине позарез нужны деньги на операцию слепнущей дочке, и из-за неприятных воспоминаний она хочет побыстрее завершить дела, но на картинах обнаруживаются трещины — восстановить полотна прибывает молодой художник Тим. А в доме и студии отца продолжает твориться всякая чертовщина.",2022,5.461,2042,93,18,ужасы,Таиланд|Корея Южная
945,744729,Дебаг,"Команда хакеров находится на испытательном сроке и отправлена на заброшенный космический корабль, где будет вынуждена зарабатывать себе свободу.",2014,4.11,1275,107,18,ужасы|фантастика,Канада
946,44593,Говорит Москва,"Они случайно встретились в последний мирный день 1941 года. Он сразу же ушел на фронт, а она осталась в Москве. Частые короткие свидания давали ей надежду на то, что скоро он вернется навсегда, но он погибает за два месяца до окончания войны.",1985,6.509,1247,97,18,военный,СССР
947,1387177,Сокровенный человек,"Писатель Андрей Платонов отдал молодость воспеванию революции и строительству коммунизма, но потерял в репрессиях сына; героически выстоял всю войну, но вернулся с нее с неизлечимым туберкулезом. Судьба и время Платонова словно вторили суровой фантасмагории его великих сочинений Котлован и Чевенгур. Так и в фильме Ромы Либерова биография Платонова смешалась с кинофантазиями по его произведениям, мечта о светлом будущем обернулась тоталитарной явью, а советские песни переплелись с голосом лидера Shortparis и треками Гражданской обороны: это история сотворения и гибели нового мира в семи днях.",2020,7.098,1238,73,18,документальный|биография,Россия
948,1398897,Расскажи мне про завтра,"Молодой человек по имени Роберт, потерявший в жуткой аварии родителей, но сам оставшийся в живых, не может забыть этот день. Он будто заперт внутри машины и не может решить, открыть дверь или нет, ведь снаружи враждебный мир, где он остался совсем один, а внутри есть родители, но они мертвы. Он винит в их смерти себя, и психотерапевт Макс помогает Роберту преодолеть страх и встретиться с его внутренним монстром.",2020,5.309,1196,20,18,короткометражка,Россия
949,2202,Похороны Сталина,"1953 год. Москва прощается  с вождем. В похоронной толчее Женя знакомится с Элей. За долгие часы, проведенные в траурной процессии, они успели многое узнать друг о друге… Но Эля нелепо погибает. Так у Жени начинается другая, взрослая жизнь…",1990,5.768,1191,109,12,драма|мелодрама,СССР
950,1256706,Защитник,"Джуд Паркер — социальный работник, который привык помогать всем, кроме себя самого. Однажды ему поручают взять под свой контроль неблагополучную семью: мать-одиночку Далию и ее дочь. Все идет хорошо, пока из тюрьмы не возвращается глава семейства, который снова включает Далию в свои криминальные планы. Правда он не знает, что у его девчонок теперь есть новый защитник.",2021,6.019,1501,91,18,триллер,США
951,1338631,Сюзанна Андлер,"Сюзанна Андлер осматривает просторную виллу на Лазурном берегу, пока муж и дети находятся на каникулах. Будучи замужем за миллионером, который годами изменял ей, она впервые заводит молодого любовника и договаривается встретиться с ним здесь. Этот день должен стать поворотным моментом для Сюзанны. Ей придется сделать выбор между устроенной, но несчастной жизнью жены и матери и своей свободой.",2020,5.14,1246,92,18,драма,Франция
952,433065,Гонщик-призрак,"Каттер Маккаллаф старается отыскать своего самого главного врага, которого зовут Джей Джей. От расправы не сумеет ускользнуть и бывшая девушка Каттера. С момента смерти Каттера проходит семнадцать лет — и вот он, восставший из мертвых, садится за руль автомобиля и становится участником захватывающей и опасной гонки. Ставки, которые поставлены в этом заезде, приравниваются к человеческой жизни.",2009,4.335,1277,87,18,ужасы|боевик|триллер,Канада|США
953,802798,Бун: Охотник за головами,"Бун, популярный охотник за головами из реалити-шоу, пытается раскрыть наркобарона и его империю. В конечном итоге он узнаёт больше, чем ожидал, и понимает, что правосудие стоит дороже рейтингов.",2017,5.036,1195,86,18,боевик|драма,США
954,1161525,Тайна моего врага,"Тони был совсем ребенком, когда серийный маньяк по кличке Колыбель убил его мать и похитил сестру. Мальчик прятался под половицами и навсегда запомнил лицо этого страшного человека. Спустя годы он становится агентом ФБР в надежде поймать убийцу. Но охваченный местью и злобой он совершает одну ошибку за другой и, кажется, уже никогда не разгадает тайну своего врага.",2020,5.553,1383,114,18,триллер|драма|криминал|детектив,США
955,41450,Время печали ещё не пришло,"В поселке, где живут русский, немец, татарин, цыган и еврей, однажды появляется неизвестный, называющий себя Землемером. После его появления с героями начинают происходить невероятные вещи... Пути героев расходятся, но спустя некоторое время, в канун наступления эпохи Водолея, они вновь собираются в заветном месте…",1995,6.746,1208,95,12,драма,Россия
956,821429,Драконы Камелота,"Королевство Камелота погружено в тьму после смерти благородного короля Артура. Правление перешло в руки жестокой колдуньи, сестры Морган. Командуя тремя могущественными драконами с помощью темной магии, она охотится на оставшихся рыцарей Круглого стола. Юный Галахад понимает, что чтобы добиться успеха, он должен найти других рыцарей и отца - Ланселота, который был в изгнании в течение многих лет. Только тогда они смогут вернуться в Камелот, убить Морган, её драконов и спасти леди Гвиневер и волшебника Мерлина.",2014,4.115,1294,87,18,фэнтези,США
957,964291,Кошмар расставания,"Девушка обнаруживает, что её бывший молодой человек решил ей отомстить, выложив ее интимные фото на специальный сайт.",2016,4.465,1352,90,18,триллер|драма,США
958,5017052,Свобода в квадрате,"Молодой ученый в области космической медицины отправляется на антарктическую станцию «Восток», самую холодную точку планеты, чтобы исследовать зрение человека в экстремальных условиях. Последний самолет улетает, и полярники оказываются в абсолютной изоляции. Дни тянутся, недели выглядят одинаково. И герой задает себе вопрос: готов ли человек к дальним космическим полетам духовно, а не физически?",2022,7.564,1268,66,18,документальный,Россия
959,5042247,Преподы на всю голову,"Двое спецагентов проникают в школу под видом учителей, чтобы разоблачить группировку бандитов, орудующих в учебном заведении. В ходе расследования они понимают, что все не так однозначно. Теперь им предстоит освоить новую профессию и обрести любовь.",2022,4.541,1258,70,18,комедия,Россия
960,1058741,Пришелец из Сказки,"Школьники открывают портал, через который на Землю попадает беглец из другого измерения, которого преследуют беспощадные охотники за головами. Дети пытаются найти способ спасти пришельца и отправить обратно в его мир.",2019,5.406,1264,101,12,боевик|комедия|приключения,Польша
961,181274,Гранит науки,"Хэл Хефнер - обычный заикающийся подросток с таким же приятелям-неудачником Хестоном. Однажды, когда Хэл едет домой, он знакомится с Джинни, симпатичной предводительницей дискуссионного клуба. Она просит Хэла заменить её отсутсвующего партнера Бена, и Хэл соглашается. В процессе практики Хэл влюбляется в Джинни...",2007,6.31,1266,101,18,драма|комедия,США
962,1282602,Удалить историю,"Жизнь троих обитателей городка подчинена новейшим технологиям и опутана социальными сетями. Бессмысленные покупки по интернету, тотальная зависимость от логинов и паролей, погоня за лайками и рейтингами, видеокомпроматы превращают существование героев в жесточайший абсурд. Чтобы выбраться из этой дьявольской ловушки, им не остается ничего другого, кроме как обратиться за помощью к гениальному хакеру — «заместителю» Бога на земле. Сердобольный технарь дает современным грешникам спасительный шанс — им нужно проникнуть в iCloud-хранилища могущественных интернет-корпораций и удалить свои персональные истории.",2020,5.464,1659,110,18,комедия,Франция|Бельгия
963,1272314,Побег из Могадишо,"1990 год. Ни Южная, ни Северная Корея не являются членами ООН, поэтому оба государства ведут активную работу по поиску дипломатических союзников в африканских странах, которые имеют голоса в Организации. Пока сотрудники обоих посольств в Могадишо заняты интригами и подковёрной борьбой, уже 10 лет продолжающаяся в Сомали гражданская война захлёстывает столицу.",2021,7.193,3987,121,18,история|драма|военный|боевик,Корея Южная
964,4958024,Рэпер,Молодой рэпер Рах готовится к сольному концерту и мечтает уехать из маленького города. Вместе со своим другом по прозвищу Грех он готов пойти на всё ради успеха. Но что на самом деле нужно Раху? По какому пути он пойдёт дальше: справится или станет лишь пешкой в игре преступной группировки?,2022,4.43,1234,139,18,драма|криминал,Россия
965,46665,Могила льва,"В давние времена, когда на белорусской земле все споры решали стрелой да мечом, влюбился князь Всеслав в красавицу Любаву - невесту кузнеца Машека.

Князь коварством и хитростью разлучил влюбленных и силой взял Любаву. Тогда собрал Машек народную дружину и пошел войной на князя за свою поруганную честь, за народную волю.",1971,5.928,1297,75,12,драма,СССР
966,4934473,"Там, где наш дом","Каждый из героев олицетворяет разные профессии, культуры и взгляды на жизнь, но они однозначно сходятся в одном — в бескрайней любви к месту, в котором живут.",2022,8.269,1213,60,12,документальный,Россия
967,777948,Пещерный монстр,nan,2016,4.675,1256,90,18,ужасы|триллер|комедия,США
968,5248522,Italian Best Shorts 5: Жизнь как чудо,"Вместе с героями — детьми и пожилыми людьми, семейными и одинокими, обеспеченными и бездомными, коренными жителями и приезжими, — зритель сможет переосмыслить важные события своего прошлого, чтобы с легкостью смотреть в будущее. Эти трогательные истории простых людей, которые оказались сильнее обстоятельств, возвращают надежду и учат радоваться каждому дню.",2023,6.436,1225,77,18,драма|мелодрама,Италия
969,449844,Главная улица,"Фильм повествует о реальных проблемах маленьких городков, в которых закрывается градообразующее предприятие. Там нет работы, нет денег, все стремятся оттуда уехать, но для всех это родной город, полный теплом и любовью. Именно в таком непритязательном месте можно встретить парня, способного на настоящее чувство к девушке, бизнесмена, который не желает мошенничать, и племянницу, с нежностью ухаживающую за теткой. И для спасения такого городка современный мир не может предложить ничего лучшего, кроме переработки токсичных отходов.",2010,5.379,1232,94,18,драма,США
